Hospital_Norm,Traffic_Norm,Enforcement_Norm,Fire_Norm,Roads_Norm,Median_Age_Norm,Crude Depression Prevalence Estimate_Norm,Average_Family_Size_Norm,Shannon_Weiner,Percent_Male,Percent_H,Overdoses,County Name,cluster
7.413201342927989e-05,0.0237358756247759,0.0001297310235012,0.0001153164653344,0.014820391240351,0.7836363636363637,0.6944444444444444,0.7037037037037037,0.1753178869882461,0.5037465576500224,0.0323634267660055,20.0,BARRON,0
1.0552020583642883e-05,0.0294708818167996,5.539810806412513e-05,5.539810806412513e-05,0.032209225659935,0.6909090909090909,0.7881944444444444,0.745679012345679,0.3357419335066111,0.5053866411299976,0.0840435719415848,1205.0,BARTHOLOMEW,4
6.912575524900996e-06,0.0325846203934815,0.0002540371505401,8.064671445717829e-06,0.0280620385932812,0.6581818181818182,0.7465277777777778,0.7901234567901235,0.3594607142477522,0.496303715784995,0.1036111899021415,1480.0,BARTOW,4
1.206620698948012e-05,0.0159171529067436,3.167379334738532e-05,3.167379334738532e-05,0.0147272280654741,0.6963636363636363,0.7013888888888888,0.8049382716049382,0.3308122983082219,0.5108204316871963,0.4340320940219234,481.0,BASTROP,1
7.931396613507498e-06,0.0216772963384406,0.0001145095386075,3.0073212159549252e-05,0.0233555423126228,0.7430661431591664,0.7256944444444444,0.7209876543209875,0.4216483599773759,0.4970237773720656,0.0794235526699579,2664.0,BAY,4
6.988153164904085e-06,0.0085390371212174,5.5031706173619664e-05,5.0955283494092285e-05,0.0180762908251683,0.783952922077922,0.7673611111111112,0.7225009448223733,0.2539869840858528,0.5093700159489634,0.280103668261563,2637.0,BEAVER,0
1.8039403999640627e-05,0.0141563102050995,6.31379139987422e-05,9.119920910929428e-05,0.0138752544325159,0.7796427335041195,0.7569444444444444,0.7233157503784566,0.094263019837281,0.5036694925977477,0.0133071829263149,2731.0,BEDFORD,3
5.154328126489992e-06,0.0187264602159513,2.7060222664072457e-05,3.307360547831078e-05,0.0281272657482833,0.8109090909090909,0.7013888888888888,0.7012345679012346,0.1355264682535427,0.4987264784427532,0.0225683456569055,837.0,BELKNAP,3
6.939670405604234e-06,0.0087158720538073,2.024070534967902e-05,8.546075592086695e-06,0.0133914607303341,0.569104143337066,0.9618055555555556,0.7690334978502205,0.183725679254917,0.5000848608282417,0.014468771215207,2128.0,BELL,3
6.939285236963151e-06,0.0179198498718372,6.881457859988458e-05,2.923495169276142e-05,0.0147863924967579,0.6848906062346615,0.7569444444444444,0.7449940079846264,0.35386233771547,0.5029336696790297,0.1796686950865572,3434.0,BENTON,4
8.961588008565588e-07,0.0058586765351579,5.376952805139352e-06,5.227593004996593e-06,0.0549927037731915,0.7472727272727273,0.5451388888888888,0.7901234567901235,0.5430684316009857,0.4910655542462358,0.226810787442143,7042.0,BERGEN,2
8.48347620426546e-06,0.0261607883258137,4.453825007239366e-05,7.175606956107867e-05,0.0182497296297481,0.6575007036307345,0.75,0.7572220311126401,0.5295250722898173,0.498007074172742,0.0773589755096545,6439.0,BERKELEY,4
2.8138319604906493e-06,0.0054142640627615,3.446944151601046e-05,1.5593318781052348e-05,0.0152390415232109,0.7090909090909091,0.7222222222222222,0.7604938271604939,0.3588698693812299,0.4975804334543697,0.2450580672739395,5296.0,BERKS,0
1.143994617793274e-06,0.0083421882225072,1.5014929358536725e-06,4.1708137107046454e-07,0.011300838780983,0.6527272727272727,0.6631944444444445,0.7580246913580246,0.4301347181588842,0.49279859867838,0.5090824198373848,15377.0,BERNALILLO,1
4.5830381476878286e-07,0.0018212460190041,1.5568850178174826e-06,5.032355613147418e-07,0.0105025121626894,0.5981818181818181,0.7152777777777778,0.8222222222222223,0.406635086100405,0.4973998922084164,0.6128286550814992,13771.0,BEXAR,1
1.145291893262167e-05,0.0252944984489848,4.509586829719782e-05,1.503195609906594e-05,0.0393095422607047,0.6541062308478037,0.8611111111111112,0.7648980441115274,0.4040521878405306,0.5351056578050443,0.0317655078391274,1018.0,BIBB,4
4.730796679077608e-05,0.0212052300866549,0.0003311557675354,4.59938566021434e-05,0.0062210525322843,0.5781818181818182,0.6840277777777778,0.851851851851852,0.2837104273828173,0.5040963083148048,0.1824209282294734,96.0,BINGHAM,0
3.681956285452496e-06,0.0147094615780539,6.443423499541866e-05,5.011551610754784e-06,0.023032864177697,0.6272727272727273,0.6354166666666666,0.7234567901234569,0.3933878410308098,0.4934138815112762,0.0497182860739671,576.0,BLACK HAWK,4
2.7949593052017345e-05,0.0304386556775943,0.000146735363523,0.0001793432220837,0.014866662158202,0.7509090909090909,0.7604166666666666,0.7308641975308642,0.5575748201259566,0.4786049038918699,0.0860218705426883,670.0,BLADEN,4
9.748730039197113e-06,0.0086224941886716,2.5590416352892417e-05,2.2747036758126596e-05,0.0250165955429113,0.7636363636363637,0.7743055555555556,0.7185185185185186,0.1616234195643272,0.4950343710754181,0.0153595743274505,1825.0,BLAIR,3
9.662671679581586e-06,0.0218738308266656,1.6909675439267776e-05,7.515411306341234e-06,0.0069399867408896,0.5781818181818182,0.670138888888889,0.8197530864197531,0.1896309781223094,0.5023475628590844,0.142822944338049,1092.0,BONNEVILLE,0
1.1307854464076868e-05,0.0245179812903512,7.717610671732461e-05,3.4960116718104315e-05,0.0302665923558046,0.6606251764961442,0.8333333333333333,0.770618758942136,0.1533605499077012,0.4942795946087138,0.0326507157036882,1787.0,BOONE,3
2.7393758729423243e-06,0.0124915877340518,1.4381723332947204e-05,4.793907777649068e-06,0.0178134917955297,0.6509090909090909,0.6562499999999999,0.7407407407407408,0.2874322101950665,0.5055303113586671,0.1405633527550783,2031.0,BOULDER,0
8.161066075883474e-06,0.0199207742808482,8.569119379677647e-05,3.09440422043915e-05,0.0142815379451476,0.6872727272727273,0.7777777777777777,0.7506172839506173,0.5094428833702692,0.5030042918454936,0.0855652740805128,216.0,BOWIE,4
7.301576019329215e-06,0.0089349325974924,9.583318525369596e-05,4.472215311839144e-05,0.011895824585248,0.7830723140495867,0.6840277777777778,0.7220384399551064,0.412291741090612,0.5313953062644162,0.048548310328415,421.0,BRADFORD,4
2.340984086791146e-05,0.0303084069731897,0.0001229016645565,6.145083227826759e-05,0.0315022204984682,0.7035778474399164,0.7743055555555556,0.7371420462608202,0.5028588380845574,0.484163788850518,0.1685249136655155,1588.0,BRADLEY,4
0.0005434079875989,0.1684068576681525,0.0074888413290985,0.0009905874773939,1.0,0.7509090909090909,0.7465277777777778,0.6938271604938272,0.3472800418447265,0.4895684643869339,0.0964559327527117,321.0,BRISTOL,5
1.0187999784668604e-06,0.0033854664260777,1.5281999677002902e-06,2.5469999461671506e-07,0.3136741973840666,0.5981818181818181,0.579861111111111,0.8370370370370371,0.698123482379665,0.473123585995394,0.5658330108569466,26930.0,BRONX,1
4.940382773944162e-06,0.0091896530787073,8.645669854402282e-06,3.17007894661417e-05,0.0184318273920152,0.730909090909091,0.75,0.7209876543209877,0.3808434596926563,0.4945489227210236,0.051101629996398,3176.0,BROOME,4
1.2302686380266066e-06,0.0050646516234499,6.838846252559665e-06,1.0975926084355015e-06,0.0107713037442325,0.72,0.5520833333333334,0.7753086419753087,0.5642099795660745,0.4916806452507568,0.3254024342766866,26048.0,BROWARD,2
1.8348688487567865e-05,0.0149846490298677,8.990857358908253e-05,4.923564744164043e-05,0.0207152687156628,0.7122238163558106,0.5590277777777778,0.7272458685371168,0.4042079942909425,0.6374407582938388,0.071563981042654,3103.0,BROWN,0
0.0001397070586156,0.0609914038338473,0.0004889747051549,0.0006791315349374,0.0224118107598127,0.758176638176638,0.7256944444444444,0.717428159403468,0.3141694535063131,0.4809295458109026,0.0527295771703339,2006.0,BRUNSWICK,0
3.482368607290856e-05,0.0326781873707345,0.0003656487037655,0.0004062763375172,0.0139831227207191,0.6727272727272727,0.6805555555555556,0.7333333333333334,0.4569909994185843,0.497128045619492,0.086407465007776,274.0,BRYAN,4
1.890687629733517e-05,0.0171360896954132,7.940888044880769e-05,5.073345139784935e-05,0.0256972408412371,0.7080382775119617,0.59375,0.7394618232824861,0.1047153014861939,0.5042966109877378,0.0187312928454185,246.0,BUCHANAN,0
1.7836204557452202e-06,0.0052019685953522,8.026292050853491e-06,8.323562126811028e-06,0.0211996528335851,0.7618181818181818,0.6770833333333334,0.7679012345679013,0.3295340803885626,0.4954189881777339,0.0629916255073218,8272.0,BUCKS,0
1.3658515551274644e-05,0.0184700304122384,0.0002151216199325,7.569094034664699e-05,0.0151032840196033,0.7709090909090909,0.5902777777777778,0.725925925925926,0.1558808190419911,0.4979895211404898,0.1054587547215791,30.0,BUREAU,0
1.893594589929166e-05,0.0268519702199406,6.62758106475208e-05,7.732177908877428e-05,0.0199330600117337,0.7385286830569849,0.6979166666666667,0.7365582213940006,0.5262016482485499,0.4776529440708545,0.0368623913400032,1714.0,BURKE,4
7.461565298882802e-05,0.04557522674942,0.0001958660890956,0.0002611547854608,0.0129168094795084,0.7872727272727272,0.7638888888888888,0.7333333333333334,0.1990425567385352,0.4923621957258771,0.2305816921260142,138.0,BURNET,0
4.862358693132777e-06,0.0099428603625613,2.765466506719267e-05,2.4345559845477304e-05,0.0176905037775011,0.7033331456984707,0.829861111111111,0.7494675687038949,0.528876624814127,0.4699195710455764,0.01828418230563,10569.0,BUTLER,4
6.945888201683039e-06,0.0129026274673329,8.204830438238088e-05,1.6207072470593755e-05,0.0075068044415446,0.6853488733488734,0.6805555555555556,0.7390925398332806,0.4046295103521203,0.4979378011895631,0.1910102603435551,3640.0,BUTTE,2
0.0001106950915038,0.115004406803463,0.0005811492303952,0.0001937164101317,0.0700961896157729,0.6909090909090909,0.7222222222222222,0.7728395061728395,0.4753025152318213,0.5393823408007805,0.0404142744568276,121.0,BUTTS,4
9.41957101698302e-06,0.0107017254958009,4.533168551923079e-05,1.327897858644134e-05,0.0131649567960884,0.6643272099230647,0.8333333333333333,0.7551376361969339,0.6006819468642638,0.5640506908924345,0.1596686769982441,172.0,CADDO,4
4.886585355887677e-05,0.0327531999623835,0.0005130914623682,0.0003420609749121,0.0127250274953209,0.8927272727272729,0.6388888888888888,0.6938271604938272,0.2876732326284653,0.5011275046710908,0.1494319524085647,254.0,CALAVERAS,0
4.367659792752754e-05,0.0327983922307456,0.0002293021391195,0.0001834417112956,0.030143438431627,0.7566185770750989,0.8854166666666666,0.7187520128824477,0.2388647849560355,0.4933174224343675,0.0226730310262529,1379.0,CALDWELL,3
2.475982860621305e-05,0.0192075236625565,0.0002455349670116,0.0001107314557111,0.0237462560664939,0.7913034223939953,0.9166666666666666,0.7126773312643102,0.4490747164547212,0.4864148270977994,0.0434500984557985,1385.0,CALHOUN,4
2.917930367659949e-06,0.0052796901610816,3.829783607553682e-05,3.914889909943764e-05,0.0190194664744051,0.7963636363636363,0.7638888888888888,0.708641975308642,0.2046438244870633,0.4992810462488873,0.0202067847931771,3206.0,CAMBRIA,3
2.2572369034987265e-06,0.0094798581902131,1.0369182025447277e-05,8.72328011664612e-06,0.0431522402285967,0.6943320737941764,0.7152777777777778,0.780345014941592,0.4766912778159891,0.5167944153087892,0.0797362005156718,12166.0,CAMDEN,4
0.0007893157967452,0.0369820297388125,0.0053278816280302,0.000920868429536,0.0110045877892708,0.7779400386847194,0.9097222222222222,0.7323351720514841,0.1209235730708474,0.5101856043458578,0.0176550475328202,981.0,CAMERON,3
1.0974468162009744e-05,0.0396977077912666,0.0001920531928351,8.108912586373866e-05,0.0097366264782851,0.6907210768080334,0.8541666666666667,0.7389534461998232,0.1956195522357857,0.4970203644158628,0.0240300107181136,1259.0,CAMPBELL,3
5.166083865993901e-06,0.0106725677645771,4.520323382744663e-05,7.031614150936142e-06,0.0218554787824559,0.5763636363636363,0.670138888888889,0.8296296296296296,0.2278422966734471,0.5000896182263557,0.2583394738414354,1424.0,CANYON,0
6.8178469546469375e-06,0.0227953193081125,3.5793696511896425e-05,0.0001034040121454,0.0510014693372515,0.8563636363636364,0.6076388888888888,0.7135802469135804,0.2376774500324492,0.4873162264466612,0.0856599117468682,2245.0,CAPE MAY,0
0.0001231679231213,0.0597226173471726,0.0009699473945806,0.0007544035291183,0.0024741596768573,0.7066602106282532,0.7048611111111112,0.7292433134421595,0.1647814128551719,0.5160568923875123,0.0305930763037838,1472.0,CARBON,3
9.029178459260573e-06,0.0102826186002446,9.11599748290731e-05,3.8894922593737854e-05,0.0278820152117069,0.7628741008719245,0.798611111111111,0.7405388496429482,0.2826666972474804,0.5042098670934521,0.1598009881010368,2229.0,CARROLL,3
4.306185871828527e-05,0.0320648321475011,0.0001130373791354,0.000182115777496,0.0207775043221791,0.7327520822257665,0.9097222222222222,0.7246985777200203,0.0912418363470564,0.4942981625307823,0.0150407274104944,1295.0,CARTER,3
9.39861008933182e-06,0.0152904611218367,7.177120431853391e-05,4.83458806867902e-05,0.0095484056070331,0.6772966031183302,0.6006944444444444,0.7263985301125505,0.2642550352652964,0.5105475231097416,0.2154538990282057,1322.0,CASS,0
4.843949601101578e-05,0.0323408064318282,0.0002543073540578,0.0001130254906923,0.0051120662591999,0.5818181818181818,0.6493055555555555,0.854320987654321,0.1907492150274849,0.5158058857922432,0.286610797115572,31.0,CASSIA,0
5.101264651821212e-06,0.0167852069926424,5.356327884412273e-05,1.9342295138155427e-05,0.0319154084397986,0.7181818181818181,0.7777777777777777,0.7407407407407408,0.4013625625747415,0.4925120211425285,0.1084533408376258,2238.0,CATAWBA,4
5.725818870266624e-06,0.0081967974460019,6.012109813779955e-05,0.0001102220132526,0.0099735349716446,0.7400000000000001,0.7534722222222222,0.7308641975308641,0.2531997989264372,0.5026753358887479,0.0260599955520087,874.0,CATTARAUGUS,3
3.947834447414235e-06,0.0068660555228373,1.0363065424462367e-05,1.3817420565949825e-05,0.0118527704390647,0.5236363636363637,0.71875,0.7185185185185186,0.3187394938978971,0.5277071169323023,0.0328672873599495,552.0,CENTRE,0
8.897494861734677e-06,0.037179422774319,0.0002335592401205,3.1141232016071366e-05,0.0229331478744675,0.7854545454545455,0.6076388888888888,0.6938271604938272,0.19884312583515,0.4908156287580466,0.0569926194911457,125.0,CERRO GORDO,0
1.8621149243851135e-06,0.0050794938005221,1.9552206706043692e-05,8.68986964713053e-06,0.0138066732459385,0.5418539220779222,0.5659722222222222,0.7297027160493827,0.5660586820959602,0.4982618547317252,0.068160470993793,2568.0,CHAMPAIGN,2
1.1116027329113609e-05,0.017286911750433,1.4589785869461608e-05,9.726523912974403e-06,0.0134858802118479,0.6527272727272727,0.7395833333333334,0.7308641975308642,0.4770112954482587,0.4850827253451759,0.0559245752828069,5790.0,CHARLESTON,4
0.0001796722330821,0.0245182901623332,0.0006288528157873,0.0002445538728061,0.0276230366492146,0.7945454545454546,0.6111111111111112,0.7333333333333334,0.2652141936174575,0.4925762726918351,0.0839431365679632,1708.0,CHARLOTTE,0
6.230948025769841e-06,0.0142823755517576,6.542495427058333e-05,9.692585817864195e-06,0.0230683647691492,0.6897652625292848,0.642361111111111,0.7353183737889819,0.5823512652927011,0.4810117333705294,0.0702242060131448,3621.0,CHATHAM,2
9.251702671479272e-06,0.0060579942269518,3.642857926894964e-05,5.5317472223219816e-05,0.012646132604924,0.7558680095414789,0.6805555555555556,0.7181801821257603,0.3461023005125216,0.5183016105417276,0.0503660322108345,2025.0,CHAUTAUQUA,0
2.0084527585134684e-05,0.0212640243515589,5.272188491097855e-05,4.100591048631665e-05,0.0021711433810578,0.6327272727272727,0.6770833333333334,0.7950617283950618,0.2707650678978204,0.5035527592575203,0.6036091025761418,924.0,CHAVES,1
1.57761424612586e-05,0.0112542350926508,8.282474792160765e-05,0.0001840549953813,0.0146775719134256,0.78,0.7083333333333333,0.7209876543209877,0.1274271235324815,0.5051659563476688,0.0253992853760385,626.0,CHENANGO,3
2.5015161624443487e-05,0.0216486787549131,0.0001818409825776,8.643059048445537e-05,0.0212950786191456,0.7587992194926703,0.8993055555555555,0.730726947824728,0.2127929146435723,0.5037941664690538,0.02082839301241,3145.0,CHEROKEE,3
2.956958218457904e-06,0.0127758210166315,3.104806129380799e-05,4.1397415058410645e-05,0.0180947677449447,0.7400000000000001,0.8055555555555555,0.7111111111111112,0.158647208079803,0.494453781512605,0.0243309631544925,771.0,CHESHIRE,3
1.402023800301453e-06,0.0052840254163757,2.944249980633051e-06,7.360624951582627e-06,0.0182183257651497,0.7121416975881264,0.6354166666666666,0.7758298689846309,0.3843608471947193,0.4967690991401974,0.0774665047094021,5005.0,CHESTER,0
9.63462968700689e-05,0.0175684357873696,0.0006744240780904,0.0002248080260301,0.0163682166213717,0.7145454545454545,0.7916666666666666,0.7530864197530864,0.516794724270494,0.4911292722569421,0.0560858915367534,4816.0,CHESTERFIELD,4
5.694871948569048e-05,0.0240998187522121,0.0003587769327598,0.0001860324836532,0.015045346570982,0.7482269166864467,0.7465277777777778,0.7189762434322924,0.5682137116470456,0.5496376711762598,0.0225112280605075,313.0,CHIPPEWA,4
2.155426903420303e-06,0.0139721498766185,1.131599124295659e-05,2.3889314846241686e-05,0.0212937700789435,0.6581818181818182,0.78125,0.7209876543209877,0.2866868424663527,0.4926728135096662,0.0265326253241268,1735.0,CHITTENDEN,3
1.1113578477254271e-06,0.0076374469935592,1.944876233519497e-06,2.3770709520793854e-06,0.0070175251917981,0.7381818181818182,0.732638888888889,0.7506172839506173,0.3332576130625549,0.497482141042637,0.0979637362143972,2651.0,CLACKAMAS,0
0.0001484951624406,0.0388499814159716,0.0012993326713557,0.0004042368310884,0.0230821031195448,0.7105335968379447,0.8090277777777778,0.7356481481481482,0.3018415661575604,0.4723452583759228,0.0188529244747302,462.0,CLAIBORNE,3
5.42569985509863e-05,0.0420141630795237,0.0002848492423926,9.494974746422604e-05,0.0074744853145347,0.889090909090909,0.8680555555555556,0.6666666666666667,0.3564328659038037,0.4927832401516612,0.0758048968575284,1098.0,CLALLAM,3
3.1724155329476735e-05,0.0307946056144386,0.0001665518154797,5.551727182658428e-05,0.0189625923689582,0.7545454545454545,0.7222222222222222,0.7506172839506173,0.5168799517600715,0.4925435900753728,0.0346456183482677,145.0,CLARENDON,4
3.927570177041425e-05,0.0183944731838954,0.0001030987171473,0.0001374649561964,0.0216527677457482,0.7145454545454545,0.7881944444444444,0.7135802469135804,0.1307581523962708,0.4941359181706207,0.0117817169174744,35.0,CLARION,3
1.1070793166606572e-06,0.0037822525087966,1.7883588961441384e-06,1.3743869294441064e-06,0.0030590663140322,0.6772780293477015,0.84375,0.7745434589696886,0.464113724198107,0.4804235294117647,0.0540235294117647,33423.0,CLARK,4
3.734606821513371e-05,0.0399536327845768,0.0002520859604521,6.846779172774513e-05,0.0316369016841374,0.671912568306011,0.8194444444444444,0.7417054577346017,0.5009619749707326,0.4756828780812791,0.0159449256051521,979.0,CLARKE,4
7.172815274914058e-05,0.0597576771182958,0.0001882864009664,0.0002510485346219,0.0140805978115826,0.7872727272727272,0.8090277777777778,0.7037037037037037,0.2355216268365128,0.4958867969780549,0.0953831394651636,235.0,CLATSOP,3
1.1643699918751971e-05,0.0149756465695386,6.877060264512885e-05,4.627157832295706e-05,0.0227382031542967,0.7063830779998446,0.90625,0.7292642228769975,0.347645387794036,0.4907733483589238,0.0318354697844766,2974.0,CLAY,3
6.598199481411359e-06,0.0264185697532231,8.660136819352408e-05,1.5395798789959837e-05,0.0251107843001731,0.7184123553514342,0.5833333333333334,0.7610282562569174,0.5087671723116772,0.4682429425014499,0.1356840344748519,1897.0,CLAYTON,2
1.5319035915035294e-06,0.0112986666484767,8.042493855393529e-06,1.340415642565588e-05,0.0287526703579369,0.6963636363636363,0.84375,0.7555555555555556,0.1777539392790879,0.4971134460757572,0.0236664215744408,3222.0,CLERMONT,3
2.1873771977022667e-05,0.0208989910208614,5.74186514396845e-05,8.293805207954427e-05,0.0270808558151865,0.7324662791972804,0.8576388888888888,0.7336877689913477,0.3067172525878404,0.4932369090665595,0.0299986607740725,2633.0,CLEVELAND,3
1.621574831761179e-05,0.0182039483183962,0.0002057373067796,7.646175769207225e-05,0.0218461289079359,0.7203151133581354,0.6041666666666666,0.734918969336598,0.1853556690617278,0.5221219756698908,0.0354114172695006,2341.0,CLINTON,0
9.3409182907572e-07,0.0087579891086055,1.961592841059012e-05,9.081448338236168e-07,0.0383007143271967,0.6436363636363636,0.6041666666666666,0.7827160493827162,0.5972586749829418,0.4880484796982196,0.1380241258523846,6454.0,COBB,2
1.0731533623096646e-05,0.0062999167408163,7.042568940157174e-05,3.44303370407684e-05,0.0021212949709709,0.7218181818181819,0.6354166666666666,0.745679012345679,0.3458630630035899,0.5086063519094721,0.358657679667046,1635.0,COCHISE,1
2.77267777767605e-05,0.0177138342799371,0.0002183483749919,9.300023379288417e-05,0.0007068145171878,0.5636363636363636,0.7152777777777778,0.8049382716049382,0.5572531229037799,0.4959808413161183,0.1504789670970429,1531.0,COCONINO,2
2.8529787913220248e-05,0.0281689175363754,0.0001872267331805,7.073009920152519e-05,0.0220956210161387,0.6730453738091393,0.90625,0.7542661666995593,0.4877140583100852,0.4976005838883313,0.0905391843809871,843.0,COFFEE,4
4.455244077733761e-06,0.0195155031457772,7.017009422430673e-05,1.2994461893390134e-05,0.0258602097833545,0.5763636363636363,0.6562499999999999,0.708641975308642,0.2268773394188544,0.492618811240126,0.0317693270600423,50.0,COLES,0
5.399101390517372e-05,0.0379543567995548,0.0002834528230021,6.298951622270268e-05,0.0122705664554901,0.7400000000000001,0.7465277777777778,0.7580246913580246,0.5143883171460661,0.4847793984300111,0.0441462214046996,380.0,COLLETON,4
1.920829225193867e-06,0.0051640184756658,3.878597473949156e-06,1.551438989579662e-06,0.0148804151624548,0.6363636363636364,0.6562499999999999,0.8024691358024691,0.6136057301245319,0.4987632649115903,0.1589873443940429,4065.0,COLLIN,2
4.021665383988748e-05,0.0194717109653466,0.0002111374326594,4.691942947986873e-05,0.0236936176327938,0.6327272727272727,0.7291666666666666,0.7925925925925926,0.4726415816926687,0.4978366330142913,0.2077706393951313,20.0,COLQUITT,2
1.645491331988308e-05,0.0205664168055703,0.0001151843932391,9.172090572749642e-05,0.0218939981294462,0.7345148172905526,0.8159722222222222,0.7214975187605908,0.5074882785228334,0.4855959668707238,0.0322290241267554,4314.0,COLUMBIA,4
9.26041264066869e-06,0.0093804883526603,7.292574954526594e-05,5.942098111095743e-05,0.0246684995043857,0.769090909090909,0.8541666666666667,0.7209876543209877,0.1595842329799316,0.509884490254798,0.0209330322054302,1739.0,COLUMBIANA,3
