,Hospital_Norm,Traffic_Norm,Enforcement_Norm,Fire_Norm,Roads_Norm,Median_Age_Norm,Crude Depression Prevalence Estimate_Norm,Average_Family_Size_Norm,Population_Density_Norm,Shannon_Weiner,Percent_Male,Percent_H,Overdoses,County Name
2471,3.075888281564546e-06,0.011277522279912902,5.9210849420117506e-05,1.913886041862384e-05,0.023638416459076328,0.7145454545454545,0.7395833333333334,0.7358024691358024,0.005046544443685559,0.5665027508642175,0.4895602493074792,0.111042243767313,3754.0,DAUPHIN
2476,2.8998076378458943e-05,0.04063693276469218,0.00015223990098690946,0.0001691554455410105,0.049447047797563266,0.7727272727272727,0.7638888888888888,0.7234567901234569,0.00037265624243574907,0.2781171386362661,0.4916534361533227,0.0765933318212746,578.0,DAVIE
2477,1.0497844840375321e-05,0.021081669542072055,8.267052811795565e-05,6.429929964729884e-05,0.02753887293187219,0.6862205261005863,0.8229166666666666,0.7688118903511207,0.0011712951639663736,0.1706000959952011,0.5036208031599737,0.0604464659764198,0.0,DAVIESS
2486,4.759057028380329e-06,0.01587337634425044,1.8738787049247545e-05,9.022378949637706e-06,0.023098429449239673,0.6124210137908768,0.6388888888888888,0.8481412581192727,0.003779317688138144,0.0822958832215862,0.5094194961664841,0.0197152245345016,2300.0,DAVIS
2491,0.00013822478288743223,0.05315946188796729,0.00014513602203180382,0.00017738847137220467,0.01127468741319347,0.6855896356992581,0.7118055555555556,0.7619043322656802,0.00017842752022258538,0.1734872472772247,0.501061782467317,0.0679208972061848,43.0,DAWSON
2509,3.730459351799266e-05,0.025829554904200806,0.00029377367395419225,4.3522025770991435e-05,0.032561469339389755,0.7563636363636363,0.6145833333333333,0.7111111111111111,0.00038424663519774096,0.1256321293676329,0.5003265839320705,0.0322664924885695,0.0,DE WITT
2552,4.8934342992459084e-05,0.04608216721674911,0.0006422632517760255,9.990761694293728e-05,0.04294178929548118,0.7272727272727273,0.78125,0.7580246913580246,0.00038656576177376956,0.1064437238208359,0.5027376901716922,0.0159372677852086,651.0,DEARBORN
2553,6.694119123534757e-05,0.061049594981070474,0.0008786031349639369,0.000263580940489181,0.023530440633531234,0.7330609699048807,0.7013888888888888,0.7377570251784089,0.0003507600344470994,0.525302571494173,0.4862328341729349,0.0716651714857497,271.0,DECATUR
2578,5.2810312970947346e-05,0.019857542329555573,0.00018483609539831573,0.00010268671966573095,0.03184451955577016,0.7145454545454545,0.7847222222222222,0.7333333333333334,0.00039842115479654715,0.1648148564914228,0.5033912064315081,0.111975279545395,308.0,DEFIANCE
2579,0.00016608776859949182,0.09471646573978224,0.002615882355441996,0.00048442265841518444,0.013012124261347381,0.7090909090909091,0.6666666666666666,0.7530864197530864,1.7310356018103746e-05,0.5166662948722791,0.5357063732368362,0.2076656081530167,433.0,DEL NORTE
2580,9.322360325171188e-06,0.016151860446150176,8.453685840325691e-05,6.32790519041923e-05,0.021685203439345543,0.713256540726792,0.8541666666666667,0.7382286208641433,0.007296263409037524,0.3016997815345844,0.4838749988842374,0.0284742615883103,12488.0,DELAWARE
2616,5.997131917713415e-05,0.049206841261450564,0.0009445482770398628,0.00031484942567995425,0.013797131059802669,0.8204314329738059,0.7256944444444444,0.707391713747646,9.458188686297155e-05,0.1848562975597025,0.50287956458452,0.1578697550787924,278.0,DELTA
2626,2.401363293470577e-06,0.004617221737810862,2.9093439901662755e-06,1.93956266011085e-06,0.0138371641681441,0.5981818181818181,0.6805555555555556,0.8,0.015818449465178644,0.5509175205739246,0.4956281765428776,0.2006464875506635,3592.0,DENTON
2627,9.772591300142378e-05,0.016019529513991198,0.0002198833042532035,1.628765216690396e-05,0.08526730881117073,0.6145454545454545,0.7118055555555556,0.7777777777777778,0.0013069341251317546,0.4631145424471936,0.5061675256431107,0.2878519793845653,11845.0,DENVER
2628,7.844113950238629e-06,0.025249824431052028,8.23631964775056e-05,3.203013196347439e-05,0.030692977148973795,0.7563636363636363,0.579861111111111,0.7111111111111111,0.0008643784495014702,0.3031832181601878,0.4927271302849084,0.0403990285430757,252.0,DES MOINES
2630,0.00036927424063258065,0.061297431080924204,0.0019386897633210485,0.0007539349079581855,0.01609341255993851,0.7054545454545454,0.798611111111111,0.7382716049382717,1.9163112078681794e-05,0.5314486898872385,0.4707083836226906,0.0735307770866214,0.0,DESHA
2640,4.759472233007517e-05,0.01470407176610802,0.0002498722922328946,8.329076407763154e-05,0.039532444178030875,0.7818181818181819,0.8124999999999999,0.7037037037037037,0.00018246615414049187,0.0730780835629439,0.5167941712204007,0.0110018214936247,148.0,DICKENSON
2641,0.0004987981178457369,0.04078648337674366,0.002618690118690119,0.0014548278437167327,0.01155254261040167,0.7836363636363637,0.6180555555555556,0.725925925925926,5.061954133991417e-06,0.2317269397286484,0.5104611009547024,0.0532195815559618,0.0,DICKEY
2642,7.048955077213785e-05,0.036620861032687815,0.0007401402831074474,0.0001809231803151538,0.022432066334448653,0.8281930261519301,0.5590277777777778,0.6859022492812447,0.00037983445571448965,0.1249957540865413,0.498224983359219,0.0292323053028622,0.0,DICKINSON
2653,0.00023319763300423018,0.0874599792688044,0.0012242875732722085,0.0004080958577574028,0.009884221964105062,0.6509090909090909,0.7118055555555556,0.8345679012345678,9.207636179842418e-06,0.1836707581443451,0.4930249195183021,0.8826755693334923,0.0,DIMMIT
2657,2.2169566349473518e-05,0.020604660916232774,0.00011639022333473596,0.00014225471740912172,0.020133682256336646,0.7127508854781582,0.7013888888888888,0.7348547200399052,0.0007202752003453998,0.4807629763007537,0.527017472982527,0.0431269568730431,979.0,DODGE
2676,0.00014636644062293157,0.11371188494528969,0.0007684238132703908,0.0004269021184835504,0.03320160092632215,0.7272727272727273,0.6319444444444444,0.7382716049382717,4.925711062062041e-05,0.5188386871473895,0.5439841089670828,0.082103670071888,0.0,DOOLY
